tweet_id,user_name,text,latitude,longitude,sentiment
473710407245234176,Ki. ,Babe got be a real one,34.03327438,-118.35355145,0
473710406985613312,scar,Some people said I look like a  50/50? Ok?,33.77928779,-117.82677893,2.0
473710407408816128, marlene ,Netflix and YouTube has taken over my life.,34.12558269,-117.17614953,0
473710407614345217,Brandon Bynum,Sometimes things you would never think would happen. Turn out to be the best things in your life.,33.89394355,-118.11934121,3.0
473710411481485312,DJ,Some crazy stuff tonight this is why people shouldn't send Nudes ,34.0124912,-118.07186678,-2.0
473710412219699200, Jade Vecvanags ,I'm just not a fan of neck tattoos idk,33.77550097,-117.8088718,3.0
473710414702723073,Ty,@lexiemilbyy your @ button is broken,33.89505622,-117.84012232,-1.0
473710414857900033,James,@CSANDxKccO thanks man I try,34.3125143,-118.4273287,2.0
473710416300765184,aylor ann,I have the ugliest laugh ever .,34.14159708,-117.57070505,1.0
473710421749157888,ElizabethMarie A,I feel like I haven't seen the bae in forever &amp; yet I saw her Friday ,33.96502964,-118.12898166,2.0
473710421744947202,Indica,Or fucking retarded.,34.11082702,-117.41638259,-3.0
473710421887557632,stephanie beckham,weak in the bones ,33.63650626,-117.91906478,-2.0
473710422671904768,What the hail,I don't dance // lee brice ,33.88368109,-117.85812184,0
473710422562856960,Ethan Alloway,@Only__Tony__ http://t.co/tVXVKXHlaD,33.87360726,-117.93514712,0
473710422780960768,Diana Magaa,"""@taniageee19: I was never wrong about you no matter how much I wanted to be""",34.0173707,-117.9189647,-0.6666666666666666
473710423225544704,~MC~,@delaneylepak learn some geology why don't ya,34.2448373,-118.51334807,0
473710423787573250,J,@ElviaBoss_:  https://t.co/XSK8dE8qkF Zamn Zaddy ,34.13092033,-117.57577852,0
473710425071026176,Emily Miller(:,Make out with your boy/girl friend before class cause it's gonna be the longest hour of your life #PleaseDont  #imcomingfreshmanadvice,34.22987927,-118.25811003,0
473710421950873600,CADDIE,http://t.co/RJAv0Gy7eM,33.82202302,-118.21737806,0
473710426291589120,Jaime Harris,"""I'm gonna change your life, imma change it""",33.66381061,-117.96812673,0
473710426140598272,ads,@Og47Jacob omg ,33.92071213,-118.00415777,0
473710429101776896,carolyne,@brriiannna let's have a cabin reunion seriously it's almost been a year,34.19783175,-118.19818195,0
473710429630263296,mar,kitten rehydrating with sum milk :-} http://t.co/coCz0Vj1Ds,33.86740065,-118.36656989,0
473710431790321665,Thuggish,*sigh*,33.98367233,-118.03969396,-2.0
473710432230727680,Queen ,"""@RapAboutCereal: Erykah Badu ain't no hoe"" she a queen",33.6534258,-117.8435956,-1.0
473710432889221120,Sage Steele,As always..my girl @lisettemora knocked it out of the park...got me dressed for @jimmykimmellive just http://t.co/oFDQ5qbCy7,34.10168275,-118.33990463,0
473710433623228416,T-RULA,If i favorite your tweets... You're cute,33.83379496,-117.81409055,2.0
473710433107316736,Ceesirr,@gayyy_lord http://t.co/A36n29FjUZ,34.07495489,-117.39312651,0
473710434202034176,Brianna Becerra,@CarinaOoh I'll be the boy hahaha,33.93327027,-118.15838336,0.5
473710437205155840,Marissa.,Tyler stfu,34.05181264,-117.14042318,0
473710438157258753,Eqleema,@ciaramahoneyyy that play pro thing really got to you there,34.2056464,-118.5334985,0
473710438618632192,$AVAGE,Cuh said dolphins ,33.946831,-118.1375373,0
473710440145358848,.,@jazzcovv oh really? She rat you out long ago http://t.co/cztqQOsVwh,34.0882032,-118.0220789,0
473710441646944256,Ciicii ,@Tevo_Menace I'm good! Thanks for checking cuzzo ,34.23051188,-118.53365331,1.0
473710443689562114,Johnny Mozais,And its worse because you know that I deserve it.,33.96039015,-117.43021317,-3.0
473710443668996096,Jessi Gratz,You don't even understand my obbession with Angels' games. They are too shady to be real,33.6042918,-117.6385554,0
473710443425705984,No Tuck Larry ,@GypsyJxsh http://t.co/GUcgB1B6Oy,33.9293933,-118.3300173,0
473710445279191040,Jose,@Tonnyy_95 idk I assumed lol.,33.79782257,-117.2114728,3.0
473710445639913472,maximillian macias,You &amp; sparkle are da realest. T-minus two weeks until we take San Fran,33.9366267,-117.96504277,3.0
473710445535064064,HoffmanDylan, think I'm a  I agree to disagree http://t.co/h1ypNZLcij,33.85873189,-117.76609747,1.0
473710444104781824,Tyrrha Stanford,Duct tape for that kinky shit lmao @amanda_renee18 @StephBunney http://t.co/TYwavVoH8Q,34.17350016,-117.32011762,0.0
473710448693362688,~~,Wow I'm bored &amp; my wifi is slowing down on me ,33.8673734,-117.9936049,1.0
473710451390291971,CA Mountain Snake,There watching TV with the sound off and making up their own script. Hy shut,34.1609842,-118.43669473,0
473710452216590337,fcku,9 more days ,34.211014,-118.3652522,0
473710452526960641,Samantha Venegas,"If buzzfeed says I'm Audrey Hepburn, it's true. http://t.co/E84XL4mHAP",34.06462963,-118.44773684,2.0
473710453302910977,FADIHAROUN,@swervinn_14 lol the place ,34.18408467,-118.30002082,3.0
473710454141747200,kg.,"@_wendizzle that fufu furguson shit I am wid it, I got that prenup I ain't kiddin. Aye can you open up a store #2 ?",34.0385735,-118.0433693,-4.0
473710455350132737,Kathleen,Hocus Pocus  Hows that for a smoke trick  Couldn't pay attention  Now I can afford focus,33.9946264,-117.9547405,-1.0
473710456125661184,Annabellaa,They making us write a apology letter,34.12420747,-117.35849021,-1.0
473710456536715264,Adrienne ,Sorry to say.. But If you think about it.. There's plenty of movies like The Fault in Our Stars.,33.91918959,-117.15754792,0.5
473710457350397953,taylor tacobellswif,It's funny cuz I complain about how annoying people are on twitter when I'm probably the most annoying person I know,33.89063627,-117.8056867,-0.5
473710457643995136,Randy Watsonjr,@xBeautys: Hot or Not? http://t.co/FF6mdqzmgQ HOT,34.06372064,-118.37386558,0
473710461712478208,n.,@ayeeamanda you're scaring me . don't come bug me when you dead bitch!,33.78082529,-118.19916802,-4.0
473710463549595649,Arianna,"",34.10607787,-117.76049869,0
473710465223122944,iris ,she is totally ignoring me  ,33.8274149,-118.0746208,0
473710465894191104,Dafineone ,@twin_brodie when nigguh! ,33.8492648,-117.9347003,0
473710466284269569,OGOR_bmac,@FreelandAdam @shannonncahill well the fact that ppl who think they have insomnia cuz they can't fall asleep at 11 is funny ,33.87896257,-117.72798923,4.0
473710468716974080,marin ,@qmoniicaaa yesssss! Can't wait baby ,34.04739988,-117.49233266,0
473710469060886530,b,@baaaanuuuuuuuu: #ThisCouldBeUsButYouPlayin http://t.co/VeoT98GTgG #SummerGoals,34.07583211,-117.62243819,0
473710470902206464,Arlene M.,Rebecca never fails to hack me,33.8408872,-117.95060679,-2.0
473710471480999936,em,everyone stopped talkin to me at once  cool,34.07099225,-118.45158027,0.0
473710471787212801,cleahpatra  ,hi http://t.co/aP0YtVdrVA,34.1418176,-118.1000998,0
473710471783018496,Lenae ,"""@mariiiooooooo24: You need to stop being the swap meet shoes"" *buying",33.7477377,-118.2728819,-1.0
473710472374394880,"",but as soon as he comes back 3d/4d ultrasound yay ,34.04497057,-117.74794403,0
473710473758511104,Ashley Gray,You Get What You Focus On ... So Make Sure You Focus On The Right Things In Life !!!     Goodnight,33.96100515,-117.34186496,0
473710474236674048,Derek Quinn,6 days,33.69253257,-117.99360101,0
473710476514193408,alfonso eudave,I think ima start prison break again,34.2505529,-118.2833574,-2.0
473710477101367296,Andres TMZ ,@ownteed better go to my graduation ,33.78720609,-118.24388792,2.0
473710477457891328,Stephan,@ArezuMarvazy the data struggle is real,34.27144328,-118.5802152,-2.0
473710477730512896,olive,"""@_Helava: @TheFunnyVines: When I see bae... https://t.co/sllGb5r6wr"" def me ",34.3264242,-118.4654551,0
473710480058777600,christina mendoza,oh ok,33.82301872,-117.89332936,0
473710481320845312,Kenny,$15 minimum wage in Seattle!!  God Damn and they have legal weed! Who tryna move?,33.89690289,-117.48342558,-0.6666666666666666
473710481228988416,Paulina,Ugh I just want to get summer school over with so I can go to Texas where I'm actually happy,34.0758738,-117.976953,2.0
473710482738528256,Matty Margallo,@WWE_Yankees91 what are they doing to @HEELZiggler he's the show-off!!! #PushDolph,34.21965715,-118.57948573,0
473710483380260867,M.,"Dear lord, when I get to heaven please let me bring my man.",34.13124893,-117.24372688,1.6666666666666667
473710483778699265,$$$ Jesse $$$,Not bae but baby  http://t.co/aerUlrZdhB,34.00602955,-118.25421744,0
473710485318008833, justine ,love is an open doooorrrrr  http://t.co/8OHqb2hD59,34.0727056,-117.9319901,3.0
473710486752489472,Vanny,@_recklessdavid then get your scorpion ,33.96253983,-118.16607183,0
473710487746510848,Scott Tait,@MiichaelCordell Ronald McDonald ma nigha hahahaha,33.94071772,-117.20073922,0
473710488270798848,  ,I really gotta stop eating poptarts in my bed,33.93023511,-117.8908549,-1.0
473710488899948544,E R I C K,I'm going to wake up sore tomorrow ,33.79989361,-118.19004668,-1.0
473710490124685312,Cynthia Gouw,Oh wait I have one.,34.06189275,-117.17969307,0
473710490183421952,baw trin,just text me @GloBoyDyl,33.99494838,-118.3466539,0
473710490229538816,David Rodriguez,@Benzboi17 ly2 homie,34.21690508,-118.58936088,0
473710491085197312,Jeaux-seph,@Evasive @samrosalin @Mister213 haha I got a large ass strawberry lemonade and two chili cheese fry burritos and a chilifry,34.12860848,-117.24566709,-0.5
473710491433328640,sierrawrr,I caught that  #Tweet&amp;Delete,34.28288214,-118.546284,0
473710491819184128,june17,"""@Adriangom3z_: My bio &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;""gay",33.9644764,-118.1413029,0
473710492356067329,EmmaTorres,Mine and @lillguerraaaa convo  http://t.co/WW3FaV2zr6,34.05946896,-118.29922979,0
473710492738146304,S.,I cant be friends with sensitive ass people.. I joke around too much..,34.0735181,-117.7144901,-1.0
473710494386098176,Briana Cervantes,@IvanSavesTheDay lol why would that be weird?! :D,33.950666,-118.0491138,0.5
473710495015260160,Brandon Caballero,I'm excited cuz I have a job interview tomorrow!,33.88597878,-117.77053652,3.0
473710495380160512,Montserrat ,I'm so high right now that I lowkey forgot my name lol ,34.0435265,-118.0217464,3.0
473710497896742912,Yung Ant,"@ethanalloway we all need it man, i got chu",33.87272288,-117.91168719,0
473710499809341440,D I A N A ,@silviaaaaj thank you so much! ,34.0507884,-118.2005377,2.0
473710499733843968,"",Girls who cry when their boyfriend's are getting fucked up in a fight make me laugh.  Does that make me a bad person?,34.0440507,-118.2138872,-1.6
473710501193469952,Justin Jeffers,Just lowkey witnessed an orgy ,33.65808706,-117.84742612,0
473710505039654913,Matt Jarrin {_},Radio waves,33.8440402,-118.094024,0
473710506620878849,Luiza ,I don't see myself as a senior,34.19466003,-118.4060948,0
473710509460447232,AP,Michael called her Dora tho ,33.86347646,-118.3427795,0
473710510643236864,Day,"I'm getting wendys , jacks,  or del taco since there next to me",33.9180765,-117.1665355,0
473710510752288768,raw,@Kquon #simpinisforchumps,34.02360272,-117.89517823,0
473710511503060992,Savvy ,my manager snapchatted my coworkers that pic ((i asked her to take it )),34.25127554,-118.6054768,0
473710511754735616,Monica Hernandez,Cuz you're a dumb bitch that's why,34.02604097,-118.20429884,-4.0
473710511981228032,JC.,@emichellee_  foshoooo,34.07362142,-118.29799544,0
473710512614936576,vera,WTf my dm isn't working,34.08947628,-118.02287372,-4.0
473710513063337987,Dane Butcher,Bruh,34.18214841,-118.63183831,0
473710513508343808,Le'Persia,#UCLA #Drakestadium this will become my school home this #summer for my #track #workouts and http://t.co/mpXQ7A8gfo,34.07161464,-118.44887089,0
473710514770436096,ihy,I'm hungry,34.21583279,-118.45149441,0
473710516079054848,Leslie Morales,@leeleee_ she really did call me too lol,33.91673516,-118.33903098,3.0
473710516364263424,BrentonLoveBN,@BiggPoppaa_ lmao I would have laughed so much I would have gotten fired ,34.16782628,-117.42639035,1.0
473710516703989760,"",@davecabral4 Hahaha just for that I'll go out,33.95071112,-118.02893382,0.5
473710517354127361,.:Chucky:.,Hay que darle tiempo al tiempo,34.0098861,-118.1218969,0
473710517706440704,ATHLETE,@Elite_Receiver yess lmao its entertaining keep going ,33.93098805,-117.20969517,3.0
473710517781934081,Laney Stevens,"@TheBlazeGod: i hate that ""i gotta tell you something.. nvm"" shit @OhhThassCoo ",34.06561726,-118.00537559,-3.5
473710517932920832,Eileen,I want a pet ferret,33.99083463,-118.09705172,1.0
473710518364938240,Is that chipotle?,@BrennaAlien @whinyvegan my opinion is sexist? Well dang I guess I want a hoe then!,34.18253152,-118.61401364,1.0
473710519623233536,acqueline,No one understands just how sad/mad I am about my ice tea  like it's just there on the floor on the drivers side ,33.89085428,-117.96296758,-1.0
473710520730939392,Salas,Just punked some punk into returning my stuff or else I'd lay the smack down,33.9869523,-117.9514519,0
473710521317748736,Chef,I love Cynthia lol every time she's around something funny is bound to happen,34.05442578,-117.66180648,3.3333333333333335
473710522466967552,YicKYeaK, smile personality soccer skills hostess skills you got skills to pay the bills pizza lady ,34.15153777,-117.48274812,0.5
473710522634752000,Toyota Junkie,If you guys liked my background check out the high resolution shot on my flickr account. On http://t.co/NmLIwb4QpG,34.2292399,-118.60281864,2.0
473710523771392000,kdollas,Don't ever come at him like that,33.9275629,-118.3426402,2.0
473710523742449664,taaaay ,:(,33.93377723,-117.95073755,0
473710524685758464,maximillian macias,I H8 NICKY,33.93664147,-117.96511092,0
473710524794822656,Emily M,"Love that this isn't even all of us! 23 people taking over Disney, day 1: success!  @ http://t.co/sxRBVyStBs",33.81133312,-117.92091359,2.5
473710525767880704,Dill,"",34.00506161,-118.16649024,0
473710528880058368,Jay Martz,@DelaneyyJo I have a soppy cup ..,33.82690824,-118.04930496,0
473710529119125504,THAT ONE BEAR ,http://t.co/Bxotm50eBH,34.2383966,-118.2840422,0
473710530834993152,Daniel,Wtf is ANF?,34.08704789,-117.63826117,-4.0
473710530876551168,Kevin Orantes,@kaylah_wade you trying to shoot that,33.9758653,-118.32751659,-1.0
473710531476324353,Chima Ikeme,If I survive this week I might just sleep for a week...straight,33.97496625,-117.34279454,1.0
473710531409625088,Chris Preciado ,No such thing as family.,33.9642398,-117.3792145,-1.0
473710534769278977,EJ,Chill night now I'm tired af,34.11080015,-117.76884866,-2.0
473710538677956608,eli ,New york is my dream place to visit,33.83204047,-117.93177566,1.0
473710539504238592,ChelC,@KassandrTorres lol loves ya,34.0709304,-117.6153421,3.0
473710540024320000,Werner Gramajo,BMS? Or no BMS? Hmmm,34.17881534,-117.32169546,-1.0
473710541047730177,Michelle,Now I have a crush on Kim woo bin...I shouldn't have started watching the heirs -.-,34.09188514,-117.9684696,1.0
473710541756571648,Shaboy,@amandaaaguzman @oddlisa he blocked me #Struggle,34.25140817,-118.53559616,-1.5
473710543132311552,Allison,I'm doing my photo essay to west coast,34.03693651,-118.41467186,0
473710544126365696,Brandon Caballero,"",33.88598523,-117.77059319,0
473710544646451200,marisela,@gelsgaspar food 4 less?,33.70069204,-117.88073458,0
473710546630369280,Donald Bynum,Just posted a video @ The Abbey Food &amp; Bar | West Hollywood http://t.co/jVr5wt8Dl1,34.08343778,-118.38534292,0
473710546663919616,Mr. NiceGuy,@Delilahp13 http://t.co/ySMgTpAhgs,34.1676011,-118.5932853,0
473710549000151040,manina,Let me be let me do what I want if I regret it or not then fuckin yolo! Life  goes on.,34.10409304,-118.19462277,-0.5
473710548182253569,REZ,"@_TheFranchiseD1: I don't post any pictures on IG man, change that;) http://t.co/2KLlM9af95",34.02321448,-118.26786737,0
473710549096996865,                ,"""@JayHasSpoken: I was called a catfish because of my first name  https://t.co/Pl5CP6WpTC"" ",33.926565,-118.2827852,0
473710549969031168,Day,But idk what to get,33.9180742,-117.1665378,0
473710551684898817,Judge Fudge,My baby makes me feel so good about myself,33.87718809,-118.07626334,3.0
473710552594673665,Howard Simpson,"@grahamelliot @GordonRamsay @Jbastianich thanks, part of the managing team here! should be a exciting experience, come by anytime!",33.76256524,-118.132027,2.5
473710553857130496,Cesar Cervantes,@blakmagikgypsy ,33.91857227,-118.11941719,0
473710555077693441,Jaime Harris,Zumba has me soree.,33.66383257,-117.96809999,0
473710555484520448,Zach the Great,@xsarahnicolee_ it's expensive. It's not 24 hours. A lot of people that workout there are kind of tools like they'll be at the same place,34.10898426,-117.73605706,2.0
473710556499562496,XvGODS,It's nights like these when I wish I still had you in my life wish I whould have gotten that last chance #regrets #missingyou ,34.00881391,-117.71414555,0.8
473710557866897408,Ciicii ,@Tevo_Menace love you,34.23034847,-118.53342047,0.5
473710559335317505,Daniel Ayala ,"if I hit it, then I own it",34.0769442,-117.993273,0
473710560182542336,"",@KAL_143 I love you baby,34.049374,-118.245953,3.0
473710560085684224,Ethan Alloway,@Only__Tony__ http://t.co/VhVKxztiqn,33.87354041,-117.93503162,0
473710561897635841,scar,I really do miss my blonde already,33.77929471,-117.82677691,-2.0
473710563889909760,Zsanai Brown,@ElieYSL hiiiiiiiiiiiii,34.18721214,-118.3188005,0
473710565777371136,Luis Sanchez Jr.,Having a 6 week old  puppy is like having an infant    http://t.co/iTwsVu1i3o,34.0588168,-118.3123992,2.0
473710566586843136,Pixie Iwata.,"All I saw was ""don't kill me "" and I got so scared.",33.84471249,-118.02966507,-2.5
473710568503668736,Dilan,@skridjet boys are frightening im nervous like a lil deer,33.69726169,-117.7995934,-1.0
473710568344276992,come in,@YiXing_LAY SHES SO CUTE IM UPSET,33.7760473,-117.9725655,0.0
473710568780472320,Chef,@BasedRaspy you gotta be 18,34.05442578,-117.66180648,0
473710570030370817, ,Last Holiday #NowWatching!,34.24092563,-118.56059453,0
473710571066785792,Lisa,I need more babes to sleep with me... http://t.co/d9Yqz4dvnN,33.7151227,-118.3016286,0
473710571791994881,Eqleema,@ariibarak786 @aveista_786 i meant hijabis in general  ,34.2056607,-118.5335061,0
473710571674951680,Kristen Vande,@delaneyfrize ok @_paigeyymarie,33.7133974,-117.79253198,0
473710573402607616,Justin Domonick,Watching #LHHATL,34.1346593,-117.2441911,0
473710573310730240,Sam,I like to take romantic walks to the liquor store ,33.76424258,-118.16632465,2.0
473710573356478464,starbreaker,http://t.co/VONVOtFQd4,33.96571875,-118.24515842,0
473710575110062080,michael,Noones better than eminem,34.1147216,-117.4741763,2.0
473710579052339200,Tht Kd G,@shaymitch your eyes are prettiest eyes I have seen in my dreams. Good night :),33.87728473,-117.59061528,2.0
473710580562268161,Mr. Moore to you,@YoungPlatinum trash,33.97336808,-118.36528947,0
473710581199806464,Is that chipotle?,@_Royalty2YouHoe naw I hate it haha,34.18249786,-118.61404424,0.0
473710581287903232,ciara.,I have never met someone so fucking rude!!!,33.95509059,-117.17319642,-4.0
473710581459869696,Kassidy Sierra,Just going go live in a bathin suit this entire summer ,33.90319956,-117.83960307,0
473710582135148544,SADRR,Thinking,34.01970548,-118.20856651,0
473710582558781442,LordEdgar,Shits beautiful http://t.co/UBQjhdWT6S,33.81856535,-117.20893836,3.0
473710584135823360,Ben,@JarJar_Rene with every character on the roster,34.14647714,-118.1361429,0
473710585339580416,china,dude where does oomf even go ,33.95661625,-117.42848231,0
473710585662545920,maximillian macias,@BriannaxPerez shut up,33.93664147,-117.96511092,0
473710587466117120,Jonette Cheddar,Stop playin,33.9132908,-118.2506905,-1.0
473710587709386752,Chuki Monster,My 11:11 was for me to get the biggest size pepperoni extra sauce pizza at petrillos...,34.08676261,-117.86454922,0
473710589491949568,Zach,"Just downed a bottle of cold-brew coffee, I'll see how I feel at around 4 and decide if I should go to bed then",34.14512509,-118.53318988,-2.0
473710590284673024,L,@QueenNOEE @gaaybriel alright faggots I'll blame Siri for not auto correcting me,33.97968313,-117.97476151,-2.3333333333333335
473710592511852544,yade,@CuteAnimaIVines: Say hi to everybody! http://t.co/iOYS1MH6Ux.  so cute &lt;3,33.9197014,-118.0302945,2.0
473710592981610496,"",Yes we are ,33.84569317,-118.00953744,1.0
473710594055356416,Stephan,@jodieekathleen: someone write this wedding toast for me get really drunk and it'll write itself,34.2716316,-118.57995527,-2.0
473710595452063744,Lyss,"So props to actually hitting those Mariah Carrey notes on the song ""Mine Again""  #HitThatGood",34.11968011,-117.73048016,0
473710595976757248,HH,@KylerIssDEAD like around 7:05,34.0202966,-117.057054,2.0
473710598249656320,ISAIAS .,"I have 2 different hoop earrings in, call me #2Hoops .",34.1447873,-117.2931522,0
473710598304174081,nird,"@imrickyperalta: @Iemonaids: when your dog plays with you  http://t.co/DJB62UYBPl LMFAO WTFbtw, kid only got one huarache on",33.76821519,-118.17420865,4.0
473710598945898496,amber,I want it all back,33.78488552,-118.26656479,1.0
473710601223413761,REZ,@baad_brains at least I'll have tacos lol,34.02303788,-118.26785956,0.5
473710602758520832,acqueline,I didn't even pick it up cause I'm that mad! ,33.89087734,-117.96310645,-3.0
473710603043737600,Nick Cramer,I want out of here!!! #getnicktocalpoly2014,33.82177013,-118.11885994,1.0
473710602955677696,Jordan,Ihy,34.0255139,-117.5686345,0
473710603761364992,Teppei,@yuta_2n w,33.65294966,-117.84107825,0
473710603979087872,David 2faded Servin, http://t.co/bO55KO8oKc,34.1436797,-117.31098433,0
473710604910202880,Luis Fraire,The most fucked up thought ive had recently is that I will never be happy like that again...,34.036646,-117.9254459,0.3333333333333333
473710605090566144,amanda barajas,@maddiiochoa I'm trying  I miss her,33.91044559,-118.02672872,-2.0
473710606151716864,Jessica Galvan, smh @briannnagalvan,33.9233474,-117.97946661,0
473710608542883840,Juliaaannnaaah,@12AMBurgerTime nah you're sweeter ,34.07502736,-117.90641656,0
473710609955962880,Brandon Caballero,"",33.88597157,-117.77058296,0
473710610278924288,Nessa,OMG! My mom said to call her if anything &amp; she doesn't answer me!!! ,34.24906968,-118.44570864,0
473710609943392256,jillian,"Everyone go listen to @_bollyhood &amp; @TannerRiggs_ new song, it's dope https://t.co/uewkSmEHhu",33.76095004,-118.12532258,0
473710613156220928,Kyler Ashley,"#IfWeDate I hope you're not all about that so call ""fun"" life ",33.85605286,-117.99999822,3.0
473710613588238336,emma,Idek who I can tell my feelings to anymore ..,33.58093381,-117.23501947,0
473710616062865408,Devinnae,I don't want to be sleepy,33.97440065,-117.34181148,1.0
473710615941218304,Cheezus,@willsmith and Wolfenstein was really good. I still need to play WatchDogs,34.02351611,-118.39017437,3.0
473710617384083456,Ozz .,@xAngelinaChungx see that's when u needed to give me a call so I could help u out with your lack of cock lol,33.9725386,-117.4527681,-0.5
473710617421807619,Scott Tait,http://t.co/WFfwabHZbw,33.94054061,-117.19991717,0
473710618009022464,Miya,This is why I laugh,34.04144247,-117.49222489,1.0
473710619024056320,Alexis,Mistakes are painful,33.57618886,-117.18532736,-2.0
473710618826915840,M,@loveyeni u better not lag it cuz we gonna get high aas fuck,33.95720039,-118.35354207,-1.0
473710619326038016,-,"Live fast die young, thats my choice @Tinashe ",34.12842667,-117.82939006,-3.0
473710620135546880,Brittany Liana ,forgot how comfy my bed is,33.69292353,-117.96452992,0
473710620517212161,Alan Lapointe,@EgoLibido and?,33.93826294,-118.32596516,0
473710620932841472,Winston Rawls,eat something,33.95129903,-117.22364182,0
473710621687443457,Not Puerto Rican,@backboard60 lol I remember that ,33.79139878,-118.18877395,3.0
473710623964938240,sierrarandall,My kitty licks my check and forehead every night when I lay down it's so precious ,33.68834817,-117.94950458,0
473710625550381056,Trinidad,Ima take my time walking to school tomorrow ,34.0184625,-118.30289738,0
473710626133393408,Rocillo,Wow i feel stupid now ! SMH,34.226568,-118.463927,1.0
473710627056132096,BiiGDADDyViNCEE,Id take Advil or Tylenol .. But I need them laced with codeine again to make  it go away ,34.04254519,-118.03365899,0
473710628184403968,LittleNancy,@hungryboymartin I know who lol ,33.79107853,-118.21077252,3.0
473710629086183424,lil moco,@whizkhidK: @wenchbucket @RubyFakhoury @amberadamzzz df i aint got time for this  khalif that was rude she's flirting with u,34.13583087,-117.60657797,0
473710629107154944,Cristina Rashad,@OmgBubbaa icu,33.9913628,-117.5383557,0
473710630856556544,DineHere.us,@romancucina Roman Cucina / http://t.co/DncBKXdile on the fourth day of summer I ate amazing Italian http://t.co/QuWzfqA8ja,33.87121604,-117.924193,4.0
473710633578266624,Danny,Me nd oomf stopped talking on here 24 days ago nd we been text all day ever since then nd I like it ,34.07273413,-117.67760599,0.5
473710634480041984,Jonathan Gabay,"If I could put into words how brilliant #Louie has been this season, I would be a writer and pretending that my shit was better. It's not",34.08367491,-118.37881269,0.25
473710634945609728,B,I just think it's funny lol,34.13001437,-117.55027654,3.5
473710635021529088,MARKUS MOLINARI ,@danielgarofali spotted #malecifent front and center,34.07108485,-118.35779967,0
473710636342321153,Jackson Belcher,@nicole_egb yoyoyo Nicole what it do ?,34.09499817,-118.27405713,0
473710639886499840,dennise solis,@LupitaaBabyyy but we still we wouldn't be on the same page,33.79335112,-117.21453798,0
473710640159145984,Kemp,Kalias cool man,33.89443358,-117.52250256,1.0
473710640289177601,Jasmine Javier,So who wants to give me a massage?,33.88522365,-118.067763,0
473710640515653632, marlene ,@Goppy27 but who are you,34.12561911,-117.17617862,0
473710642403479552,Alexandria,I found James  (not really) I love you! @ Hollywood Boulevard http://t.co/26McAa9VCd,34.10138889,-118.32666667,3.0
473710646609989633,"",OMG if I was Senoviah I'll be scared af rn ,34.0503875,-117.94141252,-2.0
473710647616602112,Ghanim Al amiriy,http://t.co/aF0v8iwzH6,34.2412097,-118.5622117,0
473710641195536384,KB,http://t.co/aDvXE4QP1e,33.82809025,-117.98349244,0
473710648904278017,stephanie beckham,"",33.6365558,-117.91846664,0
473710648732696576,CADDIE, 11PM,33.8221495,-118.21739085,0
473710649533820929,Mr. NiceGuy,Late night swim in heated pool letsgoo!,34.1676625,-118.5932695,0
473710648954597378, Blunted Bibi ,@ElCompaRamon13 Why Didn't You Go To School Today ,33.88497756,-118.08393284,0
473710651634745345,",",Love seeing  her so happy and changing in such a positive way,33.9864757,-118.2202965,2.6666666666666665
473710652385546240,ElizabethMarie A,@aaaaaanahe ,33.96504612,-118.12901672,0
473710654939860992,Amanda Cash,Everyone's graduating and I'm STILL trying to finish w/ my bachelors      Thank you Cal State system &amp; the US Govt for your consideration.,34.0549585,-117.1402367,2.0
473710656215322624,Jonathan,Eating Special K bars makes me feel like the middle aged women that they're trying to appeal to,34.08728014,-118.13597863,2.0
473710656927985664,june17,"""@00Sergioo: @AshleyYvette3 I keep laughing cause of your twitcon""Wowowowowowowwoowowowwwww is it that bad??",33.9644831,-118.1412812,-1.0
473710657720680449,Annabellaa,I told my sister &amp; she said to tell who ever wants the letter that she said that i wasn't aloud to write it ,34.12420747,-117.35849021,0
473710658119532546,Anthony,@MiddleSchoolBob ,33.95409662,-118.09470789,0
473710660572811264,"",@GreysonBankhead you are http://t.co/FzhPY4Q8H7,33.8609026,-117.5589285,0
473710661206163456,Brianna Becerra,Cocoa Butter Kisses,33.93322899,-118.15840138,0
473710662040813570,Eric Rodriguez,And we could be together baby long as skies are blue ,33.85983026,-117.87884629,0
473710663215235075,Haelee,No such thing as sleep on finals week,33.67845715,-117.23689691,-1.0
473710664473534464,Sha,@IllyanaAthilah @HannahFaizal suppose balik esok eh?,34.10043781,-118.30941226,0
473710664939077632,Kat Campbell,hey @ambon_j lets check out @BootsnAll for planning out trip to #Panama and #CostaRica,33.71398854,-118.06510896,0
473710666260303872,REZ,"@Thatchickeunice u trying to change me, what kind of person does that",34.02321329,-118.26806836,2.0
473710668047065088,JerryTheGreat ,Story of my life http://t.co/iQK7tE1Iq9,33.9743392,-118.0763858,0
473710668432936960,stephanie landeros,Danny is still awake!!!,34.03745846,-118.32520838,0
473710670064517120,Irisita,"I won't let you find me, I'm leaving you behind me... ",33.9076431,-118.2151508,0
473710671712903169,Eddie Magana,#Legs for days!!! first time using them and they kept my awesome #knees snug  I almost feel like http://t.co/EFVWncL7GZ,33.85086971,-118.35263731,3.0
473710672270729216,Savvy ,"The frumpus bun is because everytime I would get more hair free, I'd section it so I wouldn't get even more tangled",34.25136526,-118.60556854,1.0
